"Supervised machine learning has several drawbacks that make it difficult to use in many situations. Drawbacks include: heavy reliance on massive training data, limited generalizability and poor expressiveness of high-level semantics. Low-shot Learning attempts to address these drawbacks. Low-shot learning allows the model to obtain good predictive power with very little or no training data, where structured knowledge plays a key role as a high-level semantic representation of human. This article will review the fundamental factors of low-shot learning technologies, with a focus on the operation of structured knowledge under different low-shot conditions. We also introduce other techniques relevant to low-shot learning. Finally, we point out the limitations of low-shot learning, the prospects and gaps of industrial applications, and future research directions.",0
"This paper conducts a survey on how knowledge can enhance machine learning performance through low-shot learning techniques applied to structured data. We discuss current trends and state-of-the art methods in the field, including their advantages and disadvantages. Our focus lies specifically on approaches that leverage prior knowledge, such as pretraining tasks, intrinsic and extrinsic regularization, active data augmentation, and model selection strategies that explicitly consider domain expertise during training time. By combining these methods together, we demonstrate how transferring external knowledge into the learning process helps improve generalization abilities and enables better decision making from limited training samples. Through our analysis, we aim to provide researchers and practitioners with an overview of different methods and inspire new developments in machine learning applications where labeled examples are scarce but priors from experts are available. Ultimately, our goal is to emphasize the importance of incorporating external knowledge sources when dealing with real-world constraints in data availability, while maintaining high accuracy expectations from machine learning models.",1
"Graph Neural Networks (GNNs) have been widely applied to various fields due to their powerful representations of graph-structured data. Despite the success of GNNs, most existing GNNs are designed to learn node representations on the fixed and homogeneous graphs. The limitations especially become problematic when learning representations on a misspecified graph or a heterogeneous graph that consists of various types of nodes and edges. To address this limitations, we propose Graph Transformer Networks (GTNs) that are capable of generating new graph structures, which preclude noisy connections and include useful connections (e.g., meta-paths) for tasks, while learning effective node representations on the new graphs in an end-to-end fashion. We further propose enhanced version of GTNs, Fast Graph Transformer Networks (FastGTNs), that improve scalability of graph transformations. Compared to GTNs, FastGTNs are 230x faster and use 100x less memory while allowing the identical graph transformations as GTNs. In addition, we extend graph transformations to the semantic proximity of nodes allowing non-local operations beyond meta-paths. Extensive experiments on both homogeneous graphs and heterogeneous graphs show that GTNs and FastGTNs with non-local operations achieve the state-of-the-art performance for node classification tasks. The code is available: https://github.com/seongjunyun/Graph_Transformer_Networks",0
"Abstract ----- I am sorry i didn’t see your last message. Here is another attempt:  Graph Transformer Networks (GTN) is a new architecture that incorporates meta-path graphs into traditional graph neural networks (GNN), significantly improving their performance. In GTNs, each layer aggregates information from neighbors along specified paths and updates the node representation accordingly. By learning these paths dynamically during training, we provide an efficient alternative to predefined metapaths. Our method outperforms state-of-the-art baselines on five benchmark datasets by up to 29%. We visualize learned paths and demonstrate the utility of our approach via case studies. This research contributes novel insights for understanding how meta-paths can improve graph representations.",1
"Graph neural networks (GNNs) are one of the most popular approaches to using deep learning on graph-structured data, and they have shown state-of-the-art performances on a variety of tasks. However, according to a recent study, a careful choice of pooling functions, which are used for the aggregation or readout operation in GNNs, is crucial for enabling GNNs to extrapolate. Without the ideal combination of pooling functions, which varies across tasks, GNNs completely fail to generalize to out-of-distribution data, while the number of possible combinations grows exponentially with the number of layers. In this paper, we present GNP, a $L^p$ norm-like pooling function that is trainable end-to-end for any given task. Notably, GNP generalizes most of the widely-used pooling functions. We verify experimentally that simply replacing all pooling functions with GNP enables GNNs to extrapolate well on many node-level, graph-level, and set-related tasks; and GNP sometimes performs even better than optimal combinations of existing pooling functions.",0
"In this work we describe a new method for using graph neural networks (GNN) that can allow them to extrapolate beyond their training data. Our key insight is that GNNs usually learn to aggregate neighborhood information into a fixed size vector, but if they could learn to pool different subsets of nodes then more complex models would become feasible. We show how to train such pooled GNNs, which allows us to build models that can generalize well on many real world datasets such as MNIST and CIFAR, even though our model architecture is very simple. These results may lead to future progress on difficult problems like natural language understanding.",1
"HyperGraph Convolutional Neural Networks (HGCNNs) have demonstrated their potential in modeling high-order relations preserved in graph structured data. However, most existing convolution filters are localized and determined by the pre-defined initial hypergraph topology, neglecting to explore implicit and long-ange relations in real-world data. In this paper, we propose the first learning-based method tailored for constructing adaptive hypergraph structure, termed HypERgrAph Laplacian aDaptor (HERALD), which serves as a generic plug-in-play module for improving the representational power of HGCNNs. Specifically, HERALD adaptively optimizes the adjacency relationship between hypernodes and hyperedges in an end-to-end manner and thus the task-aware hypergraph is learned. Furthermore, HERALD employs the self-attention mechanism to capture the non-local paired-nodes relation. Extensive experiments on various popular hypergraph datasets for node classification and graph classification tasks demonstrate that our approach obtains consistent and considerable performance enhancement, proving its effectiveness and generalization ability.",0
"In order to make your job easier I have attached a draft of the abstract. --- Draft Abstract: This work introduces the Learnable Hypergraph Laplacian (LHL), which enables learning on hypergraphs via a parameterized linear algebraic framework. LHL generalizes classical graph Laplacians to allow interactions among multiple nodes, making it well suited for capturing nonlinear dependencies in data. Our method learns a local filtering operator that preserves smoothness while minimizing the rank deficiency of the Hessian matrix to improve optimization efficiency. We demonstrate LHL’s effectiveness by applying our method to several key hypergraph applications including hyperedge replacement problem, image demosaicking, sparse representation and super resolution reconstruction from compressive measurements. Extensive experimental results show that LHL significantly outperforms state-of-the-art alternatives. ​ The introduction of the Learnable Hypergraph Laplacian (LHL) represents a significant step forward in the field of hypergraph learning. This innovative approach utilizes a parameterized linear algebraic framework to enable more effective capture of nonlinear dependencies in data through generalized interactions among multiple nodes. Incorporating local filtering operations that preserve smoothness while minimizing the rank deficiency of the Hessian matrix, LHL allows for faster and more efficient optimization processes. Already proven to be highly effective in numerous applications such as hyperedge replacement problems, image demosaicking, sparse representation and super resolution reconstruction from compressive measurements; LHL holds great promise as a powerful tool within the realm of hypergraph learning. With superior performance over current state-of-the-art methods, researchers can expect improved accuracy and enhanced insights into complex datasets with the integration of LHL. Further exploration of the capabilities of the Learnable Hypergraph Laplacian is recommended for those interested i",1
"Graph is an usual representation of relational data, which are ubiquitous in manydomains such as molecules, biological and social networks. A popular approach to learningwith graph structured data is to make use of graph kernels, which measure the similaritybetween graphs and are plugged into a kernel machine such as a support vector machine.Weisfeiler-Lehman (WL) based graph kernels, which employ WL labeling scheme to extract subtree patterns and perform node embedding, are demonstrated to achieve great performance while being efficiently computable. However, one of the main drawbacks of ageneral kernel is the decoupling of kernel construction and learning process. For moleculargraphs, usual kernels such as WL subtree, based on substructures of the molecules, consider all available substructures having the same importance, which might not be suitable inpractice. In this paper, we propose a method to learn the weights of subtree patterns in the framework of WWL kernels, the state of the art method for graph classification task [14]. To overcome the computational issue on large scale data sets, we present an efficient learning algorithm and also derive a generalization gap bound to show its convergence. Finally, through experiments on synthetic and real-world data sets, we demonstrate the effectiveness of our proposed method for learning the weights of subtree patterns.",0
"Graphs have been used as data structures because they can capture both qualitative and quantitative aspects of many real world problems such as chemical compounds and social networks. Since graphs often contain repeating patterns which might not need distinct node labels, labelless graph kernels may learn better representations than their labeled counterparts. In particular, the Weisfeiler-Lehman kernel (WLK) has recently gained attention as an efficient and effective way to compute pairwise similarities on graphs using only information at a fixed depth of neighborhood. However, since there may exist redundant or irrelevant substructures that could harm WLK performance, we must consider how to determine their significance. This work presents a methodology based on mutual information to estimate the importance of different sized subtrees on graph similarity computation. Our experimental results demonstrate that pruning smaller and less relevant patterns from the feature space leads to improved accuracy across different datasets.",1
"Event forecasting is a challenging, yet important task, as humans seek to constantly plan for the future. Existing automated forecasting studies rely mostly on structured data, such as time-series or event-based knowledge graphs, to help predict future events. In this work, we aim to formulate a task, construct a dataset, and provide benchmarks for developing methods for event forecasting with large volumes of unstructured text data. To simulate the forecasting scenario on temporal news documents, we formulate the problem as a restricted-domain, multiple-choice, question-answering (QA) task. Unlike existing QA tasks, our task limits accessible information, and thus a model has to make a forecasting judgement. To showcase the usefulness of this task formulation, we introduce ForecastQA, a question-answering dataset consisting of 10,392 event forecasting questions, which have been collected and verified via crowdsourcing efforts. We present our experiments on ForecastQA using BERT-based models and find that our best model achieves 60.1% accuracy on the dataset, which still lags behind human performance by about 19%. We hope ForecastQA will support future research efforts in bridging this gap.",0
"This paper presents a new question answering challenge called ForecastQA that focuses on predictive event forecasting using temporal text data. We introduce five distinct tasks designed to evaluate systems’ ability to make accurate predictions related to future events from noisy and sparse datasets including news articles, social media posts, satellite imagery and other open source intelligence reports. These challenges span topics such as political violence, disease outbreaks, and natural disasters where timely and accurate forecasts can have significant real-world impacts. Our evaluation process involves crowdsourcing human annotations to determine system outputs ground truth labels which we make publicly available through our website https://forecastqa.com/evaluation. Through these efforts, we aim to foster community engagement in this research area by providing a comprehensive benchmark to compare different approaches and spur progress towards more advanced predictive models.",1
"Graph Neural Network (GNN) has been demonstrated its effectiveness in dealing with non-Euclidean structural data. Both spatial-based and spectral-based GNNs are relying on adjacency matrix to guide message passing among neighbors during feature aggregation. Recent works have mainly focused on powerful message passing modules, however, in this paper, we show that none of the message passing modules is necessary. Instead, we propose a pure multilayer-perceptron-based framework, Graph-MLP with the supervision signal leveraging graph structure, which is sufficient for learning discriminative node representation. In model-level, Graph-MLP only includes multi-layer perceptrons, activation function, and layer normalization. In the loss level, we design a neighboring contrastive (NContrast) loss to bridge the gap between GNNs and MLPs by utilizing the adjacency information implicitly. This design allows our model to be lighter and more robust when facing large-scale graph data and corrupted adjacency information. Extensive experiments prove that even without adjacency information in testing phase, our framework can still reach comparable and even superior performance against the state-of-the-art models in the graph node classification task.",0
"In recent years, graph neural networks (GNNs) have emerged as powerful models for analyzing complex data structures such as graphs. While GNNs can capture rich representations of input data through their message passing mechanisms, these mechanisms can suffer from high computational cost and overfitting due to the large number of parameters involved. To address these issues, we propose Graph-MLP, a novel approach that utilizes MLP layers on each node in a graph instead of performing explicit message passing operations. This allows us to learn effective representations while significantly reducing computation time and preventing overfitting. We evaluate our model on several benchmark datasets across a variety of domains including social network analysis, computer vision, and biology, and demonstrate significant improvements over state-of-the-art methods in terms of accuracy and efficiency. Our findings provide important insights into the potential of MLP-based architectures for graph classification tasks and offer new opportunities for developing more scalable and efficient approaches to deep learning on graph data. Overall, Graph-MLP represents an exciting step forward in the field of graph analytics and offers promising solutions for tackling real-world problems involving complex relational data structures.",1
"Various classes of Graph Neural Networks (GNN) have been proposed and shown to be successful in a wide range of applications with graph structured data. In this paper, we propose a theoretical framework able to compare the expressive power of these GNN architectures. The current universality theorems only apply to intractable classes of GNNs. Here, we prove the first approximation guarantees for practical GNNs, paving the way for a better understanding of their generalization. Our theoretical results are proved for invariant GNNs computing a graph embedding (permutation of the nodes of the input graph does not affect the output) and equivariant GNNs computing an embedding of the nodes (permutation of the input permutes the output). We show that Folklore Graph Neural Networks (FGNN), which are tensor based GNNs augmented with matrix multiplication are the most expressive architectures proposed so far for a given tensor order. We illustrate our results on the Quadratic Assignment Problem (a NP-Hard combinatorial problem) by showing that FGNNs are able to learn how to solve the problem, leading to much better average performances than existing algorithms (based on spectral, SDP or other GNNs architectures). On a practical side, we also implement masked tensors to handle batches of graphs of varying sizes.",0
This should clearly describe the content of your paper without leaving any information out but at the same time remain concise. Also please make sure that the abstract contains no spelling errors as they may cause me to disqualify you from the contest if I am unable to comprehend some sentences due to those errors.,1
"This paper presents Gem, a model-agnostic approach for providing interpretable explanations for any GNNs on various graph learning tasks. Specifically, we formulate the problem of providing explanations for the decisions of GNNs as a causal learning task. Then we train a causal explanation model equipped with a loss function based on Granger causality. Different from existing explainers for GNNs, Gem explains GNNs on graph-structured data from a causal perspective. It has better generalization ability as it has no requirements on the internal structure of the GNNs or prior knowledge on the graph learning tasks. In addition, Gem, once trained, can be used to explain the target GNN very quickly. Our theoretical analysis shows that several recent explainers fall into a unified framework of additive feature attribution methods. Experimental results on synthetic and real-world datasets show that Gem achieves a relative increase of the explanation accuracy by up to $30\%$ and speeds up the explanation process by up to $110\times$ as compared to its state-of-the-art alternatives.",0
"Graph neural networks have gained increasing popularity due to their ability to learn from structured data such as graphs, which are ubiquitous across many application domains. However, interpretability remains one of the primary challenges for these models, particularly when attempting to explain how they arrived at a certain decision. In our work, we propose an approach that utilizes generative causal reasoning techniques to provide interpretable explanations of graph neural network predictions by identifying key features that contributed most strongly to the predicted output. Our method can generate synthetic counterfactual examples that demonstrate how specific input factors impact model predictions, allowing users to better understand why particular decisions were made. We evaluate our proposed approach on several benchmark datasets, demonstrating its effectiveness in generating accurate and meaningful explanations of graph neural network behavior. By providing transparency into complex machine learning systems, our method has the potential to enhance trustworthiness and reliability of artificial intelligence applications, ultimately benefiting endusers.",1
"Learning the representation of data with hierarchical structures in the hyperbolic space attracts increasing attention in recent years. Due to the constant negative curvature, the hyperbolic space resembles tree metrics and captures the tree-like properties naturally, which enables the hyperbolic embeddings to improve over traditional Euclidean models. However, many real-world hierarchically structured data such as taxonomies and multitree networks have varying local structures and they are not trees, thus they do not ubiquitously match the constant curvature property of the hyperbolic space. To address this limitation of hyperbolic embeddings, we explore the complex hyperbolic space, which has the variable negative curvature, for representation learning. Specifically, we propose to learn the embeddings of hierarchically structured data in the unit ball model of the complex hyperbolic space. The unit ball model based embeddings have a more powerful representation capacity to capture a variety of hierarchical structures. Through experiments on synthetic and real-world data, we show that our approach improves over the hyperbolic embedding models significantly.",0
"This work presents a new mathematical model for embedding hierarchical structures into complex hyperbolic space. The unit ball model provides a methodology for mapping high-dimensional data onto lower-dimensional representations while preserving their structural characteristics. By exploiting the geometry of complex hyperbolic spaces, we demonstrate that our approach results in more accurate embeddings compared to traditional methods such as Euclidean and spherical maps. Our findings have important implications for fields ranging from machine learning to computational neuroscience, where understanding complex hierarchical relationships is essential. In summary, our research contributes to the development of more effective tools for exploring and visualizing high-dimensional datasets.",1
"Imbalanced classification on graphs is ubiquitous yet challenging in many real-world applications, such as fraudulent node detection. Recently, graph neural networks (GNNs) have shown promising performance on many network analysis tasks. However, most existing GNNs have almost exclusively focused on the balanced networks, and would get unappealing performance on the imbalanced networks. To bridge this gap, in this paper, we present a generative adversarial graph network model, called ImGAGN to address the imbalanced classification problem on graphs. It introduces a novel generator for graph structure data, named GraphGenerator, which can simulate both the minority class nodes' attribute distribution and network topological structure distribution by generating a set of synthetic minority nodes such that the number of nodes in different classes can be balanced. Then a graph convolutional network (GCN) discriminator is trained to discriminate between real nodes and fake (i.e., generated) nodes, and also between minority nodes and majority nodes on the synthetic balanced network. To validate the effectiveness of the proposed method, extensive experiments are conducted on four real-world imbalanced network datasets. Experimental results demonstrate that the proposed method ImGAGN outperforms state-of-the-art algorithms for semi-supervised imbalanced node classification task.",0
"In recent years, imbalanced learning has become increasingly important in machine learning due to the prevalence of class skewness in many real-world datasets. This paper presents a novel approach to addressing the problem of imbalance through the use of generative adversarial graph networks (GAGN). GAGN can effectively model complex relationships between classes by leveraging both intra-class dependencies as well as inter-class discrimination signals within graphs constructed from features extracted using deep neural networks. Our proposed method, called ""ImGAGN,"" offers several advantages over existing techniques, including improved stability during training, enhanced performance on both majority and minority classes, and applicability across different domains such as image classification, natural language processing, and medical diagnosis. Experimental results demonstrate that our approach outperforms state-of-the-art methods in terms of accuracy, F1 score, precision, recall, and visualization quality metrics. Overall, ImGAGN provides a promising new technique for tackling the challenges posed by class imbalances in modern machine learning applications.",1
"Graph Neural Networks (GNNs) are the first choice methods for graph machine learning problems thanks to their ability to learn state-of-the-art level representations from graph-structured data. However, centralizing a massive amount of real-world graph data for GNN training is prohibitive due to user-side privacy concerns, regulation restrictions, and commercial competition. Federated Learning is the de-facto standard for collaborative training of machine learning models over many distributed edge devices without the need for centralization. Nevertheless, training graph neural networks in a federated setting is vaguely defined and brings statistical and systems challenges. This work proposes SpreadGNN, a novel multi-task federated training framework capable of operating in the presence of partial labels and absence of a central server for the first time in the literature. SpreadGNN extends federated multi-task learning to realistic serverless settings for GNNs, and utilizes a novel optimization algorithm with a convergence guarantee, Decentralized Periodic Averaging SGD (DPA-SGD), to solve decentralized multi-task learning problems. We empirically demonstrate the efficacy of our framework on a variety of non-I.I.D. distributed graph-level molecular property prediction datasets with partial labels. Our results show that SpreadGNN outperforms GNN models trained over a central server-dependent federated learning system, even in constrained topologies. The source code is publicly available at https://github.com/FedML-AI/SpreadGNN",0
"Abstract: This paper presents an abstract on serverless multi-task federated learning for graph neural networks (SpreadGNN). The paper focuses on addressing the limitations associated with centralized training approaches by enabling distributed graph training without requiring any central servers. We present a decentralized approach that allows multiple edge devices to collaborate using their local model updates for jointly training GNN models while protecting sensitive information from being exposed over the network. Our method leverages novel mini-batch optimization techniques to reduce communication overheads while maintaining high convergence speeds. Our experiments demonstrate the effectiveness of our solution, outperforming state-of-the art systems under various conditions including weak links, low bandwidth, high latency, variable participation ratios, and diverse hardware configurations. Ultimately, we conclude that SpreadGNN represents a significant step forward in unlocking new possibilities at the intersection of machine learning, networking, computer architecture, security, privacy, and human behavior. By developing powerful algorithms capable of solving complex problems in these areas, we pave the way for achieving truly intelligent technology that can positively impact society as a whole.",1
"Graph Neural Networks (GNNs) are widely used deep learning models that learn meaningful representations from graph-structured data. Due to the finite nature of the underlying recurrent structure, current GNN methods may struggle to capture long-range dependencies in underlying graphs. To overcome this difficulty, we propose a graph learning framework, called Implicit Graph Neural Networks (IGNN), where predictions are based on the solution of a fixed-point equilibrium equation involving implicitly defined ""state"" vectors. We use the Perron-Frobenius theory to derive sufficient conditions that ensure well-posedness of the framework. Leveraging implicit differentiation, we derive a tractable projected gradient descent method to train the framework. Experiments on a comprehensive range of tasks show that IGNNs consistently capture long-range dependencies and outperform the state-of-the-art GNN models.",0
"Abstract: Recent advances in graph neural networks (GNNs) have greatly improved their ability to model complex relationships between data points in graphs. However, existing GNN architectures often struggle with capturing implicit relationships that cannot be directly inferred from the node attributes themselves. To address this limitation, we propose Implicit Graph Neural Networks (IGNN), which can learn both explicit and implicit relationships by leveraging techniques like attention mechanisms and meta learning. In our experiments on several benchmark datasets, IGNNs achieved state-of-the-art results and showed significant improvements over traditional GNN architectures in terms of accuracy and interpretability. Our work demonstrates the potential of using implicit relationships in graph neural networks for improving predictions across diverse domains, such as social network analysis, bioinformatics, and recommender systems. We believe that our research opens new opportunities for developing more powerful models that capture both explicit and implicit dependencies among data points, leading to even better predictive performance and deeper insights into real-world phenomena.",1
"Graph neural networks (GNNs) have been successfully employed in a myriad of applications involving graph-structured data. Theoretical findings establish that GNNs use nonlinear activation functions to create low-eigenvalue frequency content that can be processed in a stable manner by subsequent graph convolutional filters. However, the exact shape of the frequency content created by nonlinear functions is not known, and thus, it cannot be learned nor controlled. In this work, node-variant graph filters (NVGFs) are shown to be capable of creating frequency content and are thus used in lieu of nonlinear activation functions. This results in a novel GNN architecture that, although linear, is capable of creating frequency content as well. Furthermore, this new frequency content can be either designed or learned from data. In this way, the role of frequency creation is separated from the nonlinear nature of traditional GNNs. Extensive simulations are carried out to differentiate the contributions of frequency creation from those of the nonlinearity.",0
"In graph neural networks (GNN), message passing is a popular operation used to aggregate node features over neighboring nodes and edges. However, current GNN models apply uniform message functions across all neighbors, neglecting important structural differences between connected components that could lead to more expressive representations. This paper proposes a new mechanism called ""node variant filters"" that can capture localized patterns while preserving global connectivity through explicit computation of pathways from target nodes to their source communities. By leveraging variant graphs as an inductive bias and training filters on them, we show how the resulting node embeddings achieve significantly better clustering performance than state-of-the-art alternatives. Our approach enables efficient model sharing while adaptively learning per-instance task information at inference time, making our methodology appealing for large-scale machine learning tasks such as semi-supervised classification on real-world knowledge graphs where prior domain knowledge may vary widely. Experimental results demonstrate that our architecture delivers strong improvements across diverse domains ranging from biological systems to social media platforms.",1
"Networks are ubiquitous in the real world. Link prediction, as one of the key problems for network-structured data, aims to predict whether there exists a link between two nodes. The traditional approaches are based on the explicit similarity computation between the compact node representation by embedding each node into a low-dimensional space. In order to efficiently handle the intensive similarity computation in link prediction, the hashing technique has been successfully used to produce the node representation in the Hamming space. However, the hashing-based link prediction algorithms face accuracy loss from the randomized hashing techniques or inefficiency from the learning to hash techniques in the embedding process. Currently, the Graph Neural Network (GNN) framework has been widely applied to the graph-related tasks in an end-to-end manner, but it commonly requires substantial computational resources and memory costs due to massive parameter learning, which makes the GNN-based algorithms impractical without the help of a powerful workhorse. In this paper, we propose a simple and effective model called #GNN, which balances the trade-off between accuracy and efficiency. #GNN is able to efficiently acquire node representation in the Hamming space for link prediction by exploiting the randomized hashing technique to implement message passing and capture high-order proximity in the GNN framework. Furthermore, we characterize the discriminative power of #GNN in probability. The extensive experimental results demonstrate that the proposed #GNN algorithm achieves accuracy comparable to the learning-based algorithms and outperforms the randomized algorithm, while running significantly faster than the learning-based algorithms. Also, the proposed algorithm shows excellent scalability on a large-scale network with the limited resources.",0
"In recent years, graph neural networks (GNNs) have emerged as powerful tools for predicting missing links in graphs, such as social networks or protein interaction networks. However, their computational complexity has hindered their application on large graphs. To address this issue, we propose a new method that leverages hashing techniques to significantly reduce the computation time required by GNNs while maintaining high prediction accuracy. Our approach involves training GNN models using fast, hash-based neighborhood aggregation methods instead of traditional matrix multiplication. This enables us to scale up our model to handle larger graphs without sacrificing performance. Extensive experiments demonstrate that our proposed method outperforms state-of-the-art link prediction algorithms both in terms of runtime and accuracy. Our work shows the potential of combining the power of GNNs with efficient data structures like hashing, opening up exciting opportunities for applications in domains where scalability is critical.",1
"Estimating the amount of electricity that can be produced by rooftop photovoltaic systems is a time-consuming process that requires on-site measurements, a difficult task to achieve on a large scale. In this paper, we present an approach to estimate the solar potential of rooftops based on their location and architectural characteristics, as well as the amount of solar radiation they receive annually. Our technique uses computer vision to achieve semantic segmentation of roof sections and roof objects on the one hand, and a machine learning model based on structured building features to predict roof pitch on the other hand. We then compute the azimuth and maximum number of solar panels that can be installed on a rooftop with geometric approaches. Finally, we compute precise shading masks and combine them with solar irradiation data that enables us to estimate the yearly solar potential of a rooftop.",0
"This paper presents a methodology that allows local government to estimate solar energy potential from rooftop segments using digital imagery and building footprints. A convolutional neural network (CNN) was trained on aerial images labeled by human annotators. The CNN then identifies specific areas where PV panels can be installed for highest efficiency based on factors such as angle and shading from nearby buildings, trees, etc. Additionally, we provide structured data for each building including size, ownership, electricity costs, roof type and age, which all affect installation cost and return on investment. These results allow policymakers to assess their current renewable portfolio standards and target communities where they can achieve higher adoption rates through informed decision making. Ultimately, our model provides valuable insight into how municipalities can optimize their transition towards sustainable, clean energy sources. We expect this work will encourage further research along these lines in order to better predict rooftop solar viability in urban environments worldwide. In conclusion, the proposed framework enables accurate analysis of solar energy generation potential from cityscapes, promoting environmentally conscious planning practices for community leaders.",1
"Functional connectivity (FC) between regions of the brain can be assessed by the degree of temporal correlation measured with functional neuroimaging modalities. Based on the fact that these connectivities build a network, graph-based approaches for analyzing the brain connectome have provided insights into the functions of the human brain. The development of graph neural networks (GNNs) capable of learning representation from graph structured data has led to increased interest in learning the graph representation of the brain connectome. Although recent attempts to apply GNN to the FC network have shown promising results, there is still a common limitation that they usually do not incorporate the dynamic characteristics of the FC network which fluctuates over time. In addition, a few studies that have attempted to use dynamic FC as an input for the GNN reported a reduction in performance compared to static FC methods, and did not provide temporal explainability. Here, we propose STAGIN, a method for learning dynamic graph representation of the brain connectome with spatio-temporal attention. Specifically, a temporal sequence of brain graphs is input to the STAGIN to obtain the dynamic graph representation, while novel READOUT functions and the Transformer encoder provide spatial and temporal explainability with attention, respectively. Experiments on the HCP-Rest and the HCP-Task datasets demonstrate exceptional performance of our proposed method. Analysis of the spatio-temporal attention also provide concurrent interpretation with the neuroscientific knowledge, which further validates our method. Code is available at https://github.com/egyptdj/stagin",0
"This paper presents a novel deep learning approach to represent brain connectivity patterns using dynamic graphs, which can capture both static (structural) as well as time-varying aspects (functional). We introduce a graph neural network architecture that leverages spatio-temporal attention mechanisms to learn robust representations of functional brain networks from fMRI data. Our model takes advantage of the structural knowledge embedded in static graphs, while considering temporal variations by adaptively attending to different regions across distinct timesteps. Experimental results demonstrate superior performance compared to state-of-the-art methods on two publicly available datasets: Human Connectome Project (HCP), and Neuroimaging Data Archive (NDAR) multi-center study dataset. Additionally, we show that our method improves decoding accuracy in predicting cognitive test scores, suggesting that these learned dynamic graph representations provide more informative features capturing relevant neuronal activity patterns than traditional static models alone. Overall, our work paves a new path towards understanding how brain dynamics emerge from complex interactions among spatially distributed networks of interacting elements over time.",1
"Kernel methods on discrete domains have shown great promise for many challenging data types, for instance, biological sequence data and molecular structure data. Scalable kernel methods like Support Vector Machines may offer good predictive performances but do not intrinsically provide uncertainty estimates. In contrast, probabilistic kernel methods like Gaussian Processes offer uncertainty estimates in addition to good predictive performance but fall short in terms of scalability. While the scalability of Gaussian processes can be improved using sparse inducing point approximations, the selection of these inducing points remains challenging. We explore different techniques for selecting inducing points on discrete domains, including greedy selection, determinantal point processes, and simulated annealing. We find that simulated annealing, which can select inducing points that are not in the training set, can perform competitively with support vector machines and full Gaussian processes on synthetic data, as well as on challenging real-world DNA sequence data.",0
"In recent years, there has been significant interest in applying machine learning techniques to problems where data may be collected over a discrete domain rather than a continuous one. However, many existing approaches rely heavily on assumptions such as stationarity and smoothness that may not hold in these settings, leading to poor performance.  In this work, we propose a scalable method for fitting Gaussian processes (GPs) to data sampled from discrete domains, allowing us to capture complex relationships while remaining flexible enough to accommodate nonstationary and discontinuous functions. Our approach relies on adaptive quadrature rules tailored specifically to GP models defined over finite input spaces, which significantly reduces computation time compared to traditional schemes based on numerical integration or sampling strategies.  We demonstrate the effectiveness of our method using a variety of benchmark datasets drawn from diverse application areas including regression, classification, and time series modeling. Results show that our approach outperforms state-of-the-art methods across different evaluation metrics, making it well suited for tackling large-scale inference tasks and realistic scenarios involving sparsely distributed data. Additionally, we provide extensive experimental evidence emphasizing the impact of key hyperparameters on prediction accuracy and runtime efficiency under varying problem configurations.  Overall, the results highlight the potential benefits of adopting scalable methods for GP inference over discrete domains to address pressing challenges posed by big data applications in fields ranging from sensor networks and signal processing to bioinformatics and neuroscience. We hope that this research inspires further advancements toward developing robust probabilistic frameworks capable of handling increasingly intricate scientific questions motivated by real-world observations.",1
"This paper presents Sparse Tensor Classifier (STC), a supervised classification algorithm for categorical data inspired by the notion of superposition of states in quantum physics. By regarding an observation as a superposition of features, we introduce the concept of wave-particle duality in machine learning and propose a generalized framework that unifies the classical and the quantum probability. We show that STC possesses a wide range of desirable properties not available in most other machine learning methods but it is at the same time exceptionally easy to comprehend and use. Empirical evaluation of STC on structured data and text classification demonstrates that our methodology achieves state-of-the-art performances compared to both standard classifiers and deep learning, at the additional benefit of requiring minimal data pre-processing and hyper-parameter tuning. Moreover, STC provides a native explanation of its predictions both for single instances and for each target label globally.",0
"This paper presents a novel approach to building probabilistic classifiers for categorical data using principles inspired by quantum mechanics. We propose an explainable probabilistic model that can effectively capture complex dependencies between input features while still providing interpretable results. Our method uses a hybrid quantum circuit design that combines classical computing elements with quantum gates to efficiently compute Bayesian probabilities and classification confidences. By incorporating a measure of epistemic uncertainty into our decision making process, we provide a more comprehensive understanding of how different factors contribute to the final prediction. Experimental evaluations on several benchmark datasets demonstrate the effectiveness of our method compared to state-of-the-art alternatives. Overall, our work shows promising potential for applying quantum computing techniques to machine learning problems where interpretability and accuracy are important considerations.",1
